"","Date","EUA","NZU","CCA","HBEA"
"609",2007-07-09,0.12,NA,NA,NA
"610",2007-07-10,0.11,NA,NA,NA
"611",2007-07-11,0.11,NA,NA,NA
"612",2007-07-12,0.11,NA,NA,NA
"613",2007-07-13,0.12,NA,NA,NA
"614",2007-07-16,0.11,NA,NA,NA
"615",2007-07-17,0.11,NA,NA,NA
"616",2007-07-18,0.11,NA,NA,NA
"617",2007-07-19,0.1,NA,NA,NA
"618",2007-07-20,0.11,NA,NA,NA
"619",2007-07-23,0.1,NA,NA,NA
"620",2007-07-24,0.11,NA,NA,NA
"621",2007-07-25,0.11,NA,NA,NA
"622",2007-07-26,0.11,NA,NA,NA
"623",2007-07-27,0.11,NA,NA,NA
"624",2007-07-30,0.1,NA,NA,NA
"625",2007-07-31,0.1,NA,NA,NA
"626",2007-08-01,0.1,NA,NA,NA
"627",2007-08-02,0.09,NA,NA,NA
"628",2007-08-03,0.09,NA,NA,NA
"629",2007-08-06,0.09,NA,NA,NA
"630",2007-08-07,0.08,NA,NA,NA
"631",2007-08-08,0.08,NA,NA,NA
"632",2007-08-09,0.08,NA,NA,NA
"633",2007-08-10,0.09,NA,NA,NA
"634",2007-08-13,0.08,NA,NA,NA
"635",2007-08-14,0.08,NA,NA,NA
"636",2007-08-15,0.09,NA,NA,NA
"637",2007-08-16,0.09,NA,NA,NA
"638",2007-08-17,0.09,NA,NA,NA
"639",2007-08-20,0.08,NA,NA,NA
"640",2007-08-21,0.09,NA,NA,NA
"641",2007-08-22,0.08,NA,NA,NA
"642",2007-08-23,0.09,NA,NA,NA
"643",2007-08-24,0.09,NA,NA,NA
"644",2007-08-27,0.09,NA,NA,NA
"645",2007-08-28,0.09,NA,NA,NA
"646",2007-08-29,0.09,NA,NA,NA
"647",2007-08-30,0.09,NA,NA,NA
"648",2007-08-31,0.09,NA,NA,NA
"649",2007-09-03,0.09,NA,NA,NA
"650",2007-09-04,0.09,NA,NA,NA
"651",2007-09-05,0.08,NA,NA,NA
"652",2007-09-06,0.07,NA,NA,NA
"653",2007-09-07,0.08,NA,NA,NA
"654",2007-09-10,0.07,NA,NA,NA
"655",2007-09-11,0.07,NA,NA,NA
"656",2007-09-12,0.07,NA,NA,NA
"657",2007-09-13,0.07,NA,NA,NA
"658",2007-09-14,0.06,NA,NA,NA
"659",2007-09-17,0.05,NA,NA,NA
"660",2007-09-18,0.05,NA,NA,NA
"661",2007-09-19,0.05,NA,NA,NA
"662",2007-09-20,0.06,NA,NA,NA
"663",2007-09-21,0.06,NA,NA,NA
"664",2007-09-24,0.05,NA,NA,NA
"665",2007-09-25,0.05,NA,NA,NA
"666",2007-09-26,0.05,NA,NA,NA
"667",2007-09-27,0.06,NA,NA,NA
"668",2007-09-28,0.07,NA,NA,NA
"669",2007-10-01,0.05,NA,NA,NA
"670",2007-10-02,0.04,NA,NA,NA
"671",2007-10-03,0.04,NA,NA,NA
"672",2007-10-04,0.04,NA,NA,NA
"673",2007-10-05,0.05,NA,NA,NA
"674",2007-10-08,0.05,NA,NA,NA
"675",2007-10-09,0.05,NA,NA,NA
"676",2007-10-10,0.05,NA,NA,NA
"677",2007-10-11,0.04,NA,NA,NA
"678",2007-10-12,0.04,NA,NA,NA
"679",2007-10-15,0.04,NA,NA,NA
"680",2007-10-16,0.05,NA,NA,NA
"681",2007-10-17,0.04,NA,NA,NA
"682",2007-10-18,0.04,NA,NA,NA
"683",2007-10-19,0.04,NA,NA,NA
"684",2007-10-22,0.04,NA,NA,NA
"685",2007-10-23,0.06,NA,NA,NA
"686",2007-10-24,0.06,NA,NA,NA
"687",2007-10-25,0.06,NA,NA,NA
"688",2007-10-26,0.06,NA,NA,NA
"689",2007-10-29,0.05,NA,NA,NA
"690",2007-10-30,0.05,NA,NA,NA
"691",2007-10-31,0.06,NA,NA,NA
"692",2007-11-01,0.07,NA,NA,NA
"693",2007-11-02,0.05,NA,NA,NA
"694",2007-11-05,0.06,NA,NA,NA
"695",2007-11-06,0.06,NA,NA,NA
"696",2007-11-07,0.07,NA,NA,NA
"697",2007-11-08,0.1,NA,NA,NA
"698",2007-11-09,0.1,NA,NA,NA
"699",2007-11-12,0.1,NA,NA,NA
"700",2007-11-13,0.09,NA,NA,NA
"701",2007-11-14,0.08,NA,NA,NA
"702",2007-11-15,0.07,NA,NA,NA
"703",2007-11-16,0.08,NA,NA,NA
"704",2007-11-19,0.07,NA,NA,NA
"705",2007-11-20,0.06,NA,NA,NA
"706",2007-11-21,0.06,NA,NA,NA
"707",2007-11-22,0.06,NA,NA,NA
"708",2007-11-23,0.05,NA,NA,NA
"709",2007-11-26,0.05,NA,NA,NA
"710",2007-11-27,0.05,NA,NA,NA
"711",2007-11-28,0.05,NA,NA,NA
"712",2007-11-29,0.05,NA,NA,NA
"713",2007-11-30,0.05,NA,NA,NA
"714",2007-12-03,0.03,NA,NA,NA
"715",2007-12-04,0.04,NA,NA,NA
"716",2007-12-05,0.03,NA,NA,NA
"717",2007-12-06,0.03,NA,NA,NA
"718",2007-12-07,0.03,NA,NA,NA
"719",2007-12-10,0.03,NA,NA,NA
"720",2007-12-11,0.02,NA,NA,NA
"721",2007-12-12,0.02,NA,NA,NA
"722",2007-12-13,0.02,NA,NA,NA
"723",2007-12-14,0.01,NA,NA,NA
"724",2007-12-17,0.03,NA,NA,NA
"725",2007-12-18,0.02,NA,NA,NA
"726",2007-12-19,0.02,NA,NA,NA
"727",2007-12-20,0.02,NA,NA,NA
"728",2007-12-21,0.02,NA,NA,NA
"729",2007-12-24,0.02,NA,NA,NA
"730",2007-12-25,0.02,NA,NA,NA
"731",2007-12-26,0.02,NA,NA,NA
"732",2007-12-27,0.02,NA,NA,NA
"733",2007-12-28,0.02,NA,NA,NA
"734",2007-12-31,0.02,NA,NA,NA
"735",2008-01-01,0.02,NA,NA,NA
"736",2008-01-02,0.02,NA,NA,NA
"737",2008-01-03,0.02,NA,NA,NA
"738",2008-01-04,0.02,NA,NA,NA
"739",2008-01-07,0.02,NA,NA,NA
"740",2008-01-08,0.03,NA,NA,NA
"741",2008-01-09,0.02,NA,NA,NA
"742",2008-01-10,0.03,NA,NA,NA
"743",2008-01-11,0.03,NA,NA,NA
"744",2008-01-14,0.04,NA,NA,NA
"745",2008-01-15,0.04,NA,NA,NA
"746",2008-01-16,0.04,NA,NA,NA
"747",2008-01-17,0.04,NA,NA,NA
"748",2008-01-18,0.03,NA,NA,NA
"749",2008-01-21,0.02,NA,NA,NA
"750",2008-01-22,0.03,NA,NA,NA
"751",2008-01-23,0.03,NA,NA,NA
"752",2008-01-24,0.03,NA,NA,NA
"753",2008-01-25,0.03,NA,NA,NA
"754",2008-01-28,0.03,NA,NA,NA
"755",2008-01-29,0.03,NA,NA,NA
"756",2008-01-30,0.02,NA,NA,NA
"757",2008-01-31,0.03,NA,NA,NA
"758",2008-02-01,0.03,NA,NA,NA
"759",2008-02-04,0.02,NA,NA,NA
"760",2008-02-05,0.03,NA,NA,NA
"761",2008-02-06,0.03,NA,NA,NA
"762",2008-02-07,0.02,NA,NA,NA
"763",2008-02-08,0.03,NA,NA,NA
"764",2008-02-11,0.02,NA,NA,NA
"765",2008-02-12,0.02,NA,NA,NA
"766",2008-02-13,0.03,NA,NA,NA
"767",2008-02-14,0.03,NA,NA,NA
"768",2008-02-15,0.02,NA,NA,NA
"769",2008-02-18,0.03,NA,NA,NA
"770",2008-02-19,0.03,NA,NA,NA
"771",2008-02-20,0.04,NA,NA,NA
"772",2008-02-21,0.03,NA,NA,NA
"773",2008-02-22,0.04,NA,NA,NA
"774",2008-02-25,0.04,NA,NA,NA
"775",2008-02-26,0.03,NA,NA,NA
"776",2008-02-27,0.03,NA,NA,NA
"777",2008-02-28,0.04,NA,NA,NA
"778",2008-02-29,0.04,NA,NA,NA
"779",2008-03-03,0.03,NA,NA,NA
"780",2008-03-04,0.03,NA,NA,NA
"781",2008-03-05,0.03,NA,NA,NA
"782",2008-03-06,0.03,NA,NA,NA
"783",2008-03-07,0.03,NA,NA,NA
"784",2008-03-10,0.02,NA,NA,NA
"785",2008-03-11,0.01,NA,NA,NA
"786",2008-03-12,0.01,NA,NA,NA
"787",2008-03-13,0.01,NA,NA,NA
"788",2008-03-14,0.01,NA,NA,NA
"789",2008-03-17,0.02,NA,NA,NA
"790",2008-03-18,0.02,NA,NA,NA
"791",2008-03-19,0.02,NA,NA,NA
"792",2008-03-20,0.02,NA,NA,NA
"793",2008-03-21,0.02,NA,NA,NA
"794",2008-03-24,0.02,NA,NA,NA
"795",2008-03-25,21.89,NA,NA,NA
"796",2008-03-26,21.88,NA,NA,NA
"797",2008-03-27,21.59,NA,NA,NA
"798",2008-03-28,21.05,NA,NA,NA
"799",2008-03-31,21.57,NA,NA,NA
"800",2008-04-01,22.02,NA,NA,NA
"801",2008-04-02,22.4,NA,NA,NA
"802",2008-04-03,23.05,NA,NA,NA
"803",2008-04-04,22.72,NA,NA,NA
"804",2008-04-07,23.25,NA,NA,NA
"805",2008-04-08,23.27,NA,NA,NA
"806",2008-04-09,23.24,NA,NA,NA
"807",2008-04-10,23.87,NA,NA,NA
"808",2008-04-11,23.87,NA,NA,NA
"809",2008-04-14,24.6,NA,NA,NA
"810",2008-04-15,24.78,NA,NA,NA
"811",2008-04-16,24.78,NA,NA,NA
"812",2008-04-17,24.29,NA,NA,NA
"813",2008-04-18,24.02,NA,NA,NA
"814",2008-04-21,24.84,NA,NA,NA
"815",2008-04-22,24.91,NA,NA,NA
"816",2008-04-23,24.6,NA,NA,NA
"817",2008-04-24,24.6,NA,NA,NA
"818",2008-04-25,24.27,NA,NA,NA
"819",2008-04-28,24.32,NA,NA,NA
"820",2008-04-29,23.74,NA,NA,NA
"821",2008-04-30,23.85,NA,NA,NA
"822",2008-05-01,23.85,NA,NA,NA
"823",2008-05-02,23.86,NA,NA,NA
"824",2008-05-05,24.83,NA,NA,NA
"825",2008-05-06,24.82,NA,NA,NA
"826",2008-05-07,24.85,NA,NA,NA
"827",2008-05-08,24.78,NA,NA,NA
"828",2008-05-09,24.69,NA,NA,NA
"829",2008-05-12,24.69,NA,NA,NA
"830",2008-05-13,24.46,NA,NA,NA
"831",2008-05-14,24.08,NA,NA,NA
"832",2008-05-15,24.6,NA,NA,NA
"833",2008-05-16,24.36,NA,NA,NA
"834",2008-05-19,24.83,NA,NA,NA
"835",2008-05-20,24.85,NA,NA,NA
"836",2008-05-21,25.12,NA,NA,NA
"837",2008-05-22,25.45,NA,NA,NA
"838",2008-05-23,25.37,NA,NA,NA
"839",2008-05-26,25.7,NA,NA,NA
"840",2008-05-27,25.98,NA,NA,NA
"841",2008-05-28,25.87,NA,NA,NA
"842",2008-05-29,26.05,NA,NA,NA
"843",2008-05-30,26.7,NA,NA,NA
"844",2008-06-02,25.18,NA,NA,NA
"845",2008-06-03,26.68,NA,NA,NA
"846",2008-06-04,26.28,NA,NA,NA
"847",2008-06-05,26.06,NA,NA,NA
"848",2008-06-06,27.05,NA,NA,NA
"849",2008-06-09,27.05,NA,NA,NA
"850",2008-06-10,26.77,NA,NA,NA
"851",2008-06-11,26.71,NA,NA,NA
"852",2008-06-12,26.62,NA,NA,NA
"853",2008-06-13,26.42,NA,NA,NA
"854",2008-06-16,27.24,NA,NA,NA
"855",2008-06-17,26.77,NA,NA,NA
"856",2008-06-18,26.94,NA,NA,NA
"857",2008-06-19,27.08,NA,NA,NA
"858",2008-06-20,26.74,NA,NA,NA
"859",2008-06-23,27.3,NA,NA,NA
"860",2008-06-24,27.3,NA,NA,NA
"861",2008-06-25,27.08,NA,NA,NA
"862",2008-06-26,27.28,NA,NA,NA
"863",2008-06-27,27.7,NA,NA,NA
"864",2008-06-30,28.25,NA,NA,NA
"865",2008-07-01,28.75,NA,NA,NA
"866",2008-07-02,27.2,NA,NA,NA
"867",2008-07-03,27.18,NA,NA,NA
"868",2008-07-04,27.1,NA,NA,NA
"869",2008-07-07,27.05,NA,NA,NA
"870",2008-07-08,25.5,NA,NA,NA
"871",2008-07-09,25.67,NA,NA,NA
"872",2008-07-10,26.35,NA,NA,NA
"873",2008-07-11,27,NA,NA,NA
"874",2008-07-14,26.82,NA,NA,NA
"875",2008-07-15,26.48,NA,NA,NA
"876",2008-07-16,24.73,NA,NA,NA
"877",2008-07-17,25.3,NA,NA,NA
"878",2008-07-18,24.1,NA,NA,NA
"879",2008-07-21,24.28,NA,NA,NA
"880",2008-07-22,24.31,NA,NA,NA
"881",2008-07-23,24.33,NA,NA,NA
"882",2008-07-24,24.76,NA,NA,NA
"883",2008-07-25,24.56,NA,NA,NA
"884",2008-07-28,24.17,NA,NA,NA
"885",2008-07-29,23.23,NA,NA,NA
"886",2008-07-30,22.1,NA,NA,NA
"887",2008-07-31,21.63,NA,NA,NA
"888",2008-08-01,21,NA,NA,NA
"889",2008-08-04,20.96,NA,NA,NA
"890",2008-08-05,21.3,NA,NA,NA
"891",2008-08-06,22.1,NA,NA,NA
"892",2008-08-07,22.57,NA,NA,NA
"893",2008-08-08,22.25,NA,NA,NA
"894",2008-08-11,22.31,NA,NA,NA
"895",2008-08-12,23.13,NA,NA,NA
"896",2008-08-13,23.53,NA,NA,NA
"897",2008-08-14,23.11,NA,NA,NA
"898",2008-08-15,22.75,NA,NA,NA
"899",2008-08-18,23.29,NA,NA,NA
"900",2008-08-19,23.36,NA,NA,NA
"901",2008-08-20,24.1,NA,NA,NA
"902",2008-08-21,24.36,NA,NA,NA
"903",2008-08-22,24.27,NA,NA,NA
"904",2008-08-25,24.03,NA,NA,NA
"905",2008-08-26,24.43,NA,NA,NA
"906",2008-08-27,24.89,NA,NA,NA
"907",2008-08-28,24.85,NA,NA,NA
"908",2008-08-29,24.88,NA,NA,NA
"909",2008-09-01,24.65,NA,NA,NA
"910",2008-09-02,24.4,NA,NA,NA
"911",2008-09-03,24.31,NA,NA,NA
"912",2008-09-04,24.49,NA,NA,NA
"913",2008-09-05,24.12,NA,NA,NA
"914",2008-09-08,23.99,NA,NA,NA
"915",2008-09-09,22.75,NA,NA,NA
"916",2008-09-10,22.56,NA,NA,NA
"917",2008-09-11,22.95,NA,NA,NA
"918",2008-09-12,23.6,NA,NA,NA
"919",2008-09-15,22.8,NA,NA,NA
"920",2008-09-16,22.54,NA,NA,NA
"921",2008-09-17,23.11,NA,NA,NA
"922",2008-09-18,23.36,NA,NA,NA
"923",2008-09-19,24.36,NA,NA,NA
"924",2008-09-22,24.67,NA,NA,NA
"925",2008-09-23,24.87,NA,NA,NA
"926",2008-09-24,24.37,NA,NA,NA
"927",2008-09-25,24.47,NA,NA,NA
"928",2008-09-26,24.28,NA,NA,NA
"929",2008-09-29,23.03,NA,NA,NA
"930",2008-09-30,22.35,NA,NA,NA
"931",2008-10-01,23.1,NA,NA,NA
"932",2008-10-02,23.06,NA,NA,NA
"933",2008-10-03,23.06,NA,NA,NA
"934",2008-10-06,21.83,NA,NA,NA
"935",2008-10-07,22.03,NA,NA,NA
"936",2008-10-08,21.68,NA,NA,NA
"937",2008-10-09,22.48,NA,NA,NA
"938",2008-10-10,21.89,NA,NA,NA
"939",2008-10-13,22.69,NA,NA,NA
"940",2008-10-14,23.2,NA,NA,NA
"941",2008-10-15,22.8,NA,NA,NA
"942",2008-10-16,21.96,NA,NA,NA
"943",2008-10-17,21.53,NA,NA,NA
"944",2008-10-20,21.84,NA,NA,NA
"945",2008-10-21,21.35,NA,NA,NA
"946",2008-10-22,19.8,NA,NA,NA
"947",2008-10-23,20,NA,NA,NA
"948",2008-10-24,18.83,NA,NA,NA
"949",2008-10-27,17.77,NA,NA,NA
"950",2008-10-28,17.61,NA,NA,NA
"951",2008-10-29,18.18,NA,NA,NA
"952",2008-10-30,18.13,NA,NA,NA
"953",2008-10-31,17.67,NA,NA,NA
"954",2008-11-03,18.17,NA,NA,NA
"955",2008-11-04,18.62,NA,NA,NA
"956",2008-11-05,18.55,NA,NA,NA
"957",2008-11-06,18.2,NA,NA,NA
"958",2008-11-07,18.7,NA,NA,NA
"959",2008-11-10,18.58,NA,NA,NA
"960",2008-11-11,17.93,NA,NA,NA
"961",2008-11-12,18.06,NA,NA,NA
"962",2008-11-13,17.97,NA,NA,NA
"963",2008-11-14,17.82,NA,NA,NA
"964",2008-11-17,17.03,NA,NA,NA
"965",2008-11-18,16.67,NA,NA,NA
"966",2008-11-19,16.42,NA,NA,NA
"967",2008-11-20,15,NA,NA,NA
"968",2008-11-21,15.09,NA,NA,NA
"969",2008-11-24,15.54,NA,NA,NA
"970",2008-11-25,15.74,NA,NA,NA
"971",2008-11-26,15.57,NA,NA,NA
"972",2008-11-27,16.28,NA,NA,NA
"973",2008-11-28,15.65,NA,NA,NA
"974",2008-12-01,15.63,NA,NA,NA
"975",2008-12-02,15.4,NA,NA,NA
"976",2008-12-03,15.23,NA,NA,NA
"977",2008-12-04,14.93,NA,NA,NA
"978",2008-12-05,13.8,NA,NA,NA
"979",2008-12-08,14.4,NA,NA,NA
"980",2008-12-09,14.25,NA,NA,NA
"981",2008-12-10,14.61,NA,NA,NA
"982",2008-12-11,14.8,NA,NA,NA
"983",2008-12-12,14.75,NA,NA,NA
"984",2008-12-15,15.45,NA,NA,NA
"985",2008-12-16,15.3,NA,NA,NA
"986",2008-12-17,15.3,NA,NA,NA
"987",2008-12-18,15.13,NA,NA,NA
"988",2008-12-19,15.05,NA,NA,NA
"989",2008-12-22,15.35,NA,NA,NA
"990",2008-12-23,15.2,NA,NA,NA
"991",2008-12-24,15.2,NA,NA,NA
"992",2008-12-25,15.2,NA,NA,NA
"993",2008-12-26,15.2,NA,NA,NA
"994",2008-12-29,15.8,NA,NA,NA
"995",2008-12-30,15.4,NA,NA,NA
"996",2008-12-31,15.4,NA,NA,NA
"997",2009-01-01,15.4,NA,NA,NA
"998",2009-01-02,14.77,NA,NA,NA
"999",2009-01-05,14.88,NA,NA,NA
"1000",2009-01-06,15.1,NA,NA,NA
"1001",2009-01-07,15,NA,NA,NA
"1002",2009-01-08,14.55,NA,NA,NA
"1003",2009-01-09,15,NA,NA,NA
"1004",2009-01-12,14.28,NA,NA,NA
"1005",2009-01-13,14.13,NA,NA,NA
"1006",2009-01-14,14,NA,NA,NA
"1007",2009-01-15,12.78,NA,NA,NA
"1008",2009-01-16,12.32,NA,NA,NA
"1009",2009-01-19,11.35,NA,NA,NA
"1010",2009-01-20,11.05,NA,NA,NA
"1011",2009-01-21,11.12,NA,NA,NA
"1012",2009-01-22,11.43,NA,NA,NA
"1013",2009-01-23,11.28,NA,NA,NA
"1014",2009-01-26,11.65,NA,NA,NA
"1015",2009-01-27,11.54,NA,NA,NA
"1016",2009-01-28,11.45,NA,NA,NA
"1017",2009-01-29,11.57,NA,NA,NA
"1018",2009-01-30,11.49,NA,NA,NA
"1019",2009-02-02,11.18,NA,NA,NA
"1020",2009-02-03,10.35,NA,NA,NA
"1021",2009-02-04,10.13,NA,NA,NA
"1022",2009-02-05,9.9,NA,NA,NA
"1023",2009-02-06,9.85,NA,NA,NA
"1024",2009-02-09,9.8,NA,NA,NA
"1025",2009-02-10,9.08,NA,NA,NA
"1026",2009-02-11,8.45,NA,NA,NA
"1027",2009-02-12,7.98,NA,NA,NA
"1028",2009-02-13,8.35,NA,NA,NA
"1029",2009-02-16,8.18,NA,NA,NA
"1030",2009-02-17,8.5,NA,NA,NA
"1031",2009-02-18,9.39,NA,NA,NA
"1032",2009-02-19,10.4,NA,NA,NA
"1033",2009-02-20,9.74,NA,NA,NA
"1034",2009-02-23,9.44,NA,NA,NA
"1035",2009-02-24,9.15,NA,NA,NA
"1036",2009-02-25,9.51,NA,NA,NA
"1037",2009-02-26,10.37,NA,NA,NA
"1038",2009-02-27,9.95,NA,NA,NA
"1039",2009-03-02,9.85,NA,NA,NA
"1040",2009-03-03,10.76,NA,NA,NA
"1041",2009-03-04,11.4,NA,NA,NA
"1042",2009-03-05,11.05,NA,NA,NA
"1043",2009-03-06,10.65,NA,NA,NA
"1044",2009-03-09,11.35,8.111059307,NA,NA
"1045",2009-03-10,11.75,8.111059307,NA,NA
"1046",2009-03-11,11.42,8.111059307,NA,NA
"1047",2009-03-12,11.55,8.111059307,NA,NA
"1048",2009-03-13,11.9,8.111059307,NA,NA
"1049",2009-03-16,12.15,8.111059307,NA,NA
"1050",2009-03-17,12.52,8.111059307,NA,NA
"1051",2009-03-18,12.05,8.111059307,NA,NA
"1052",2009-03-19,11.32,8.111059307,NA,NA
"1053",2009-03-20,10.9,8.111059307,NA,NA
"1054",2009-03-23,11.51,8.111059307,NA,NA
"1055",2009-03-24,10.85,8.111059307,NA,NA
"1056",2009-03-25,10.15,8.111059307,NA,NA
"1057",2009-03-26,10.48,8.111059307,NA,NA
"1058",2009-03-27,10.7,8.111059307,NA,NA
"1059",2009-03-30,10.83,8.111059307,NA,NA
"1060",2009-03-31,11.26,8.111059307,NA,NA
"1061",2009-04-01,11.74,8.656361114,NA,NA
"1062",2009-04-02,11.75,8.656361114,NA,NA
"1063",2009-04-03,12.2,8.656361114,NA,NA
"1064",2009-04-06,12.48,8.656361114,NA,NA
"1065",2009-04-07,12.07,8.656361114,NA,NA
"1066",2009-04-08,12.35,8.656361114,NA,NA
"1067",2009-04-09,12.97,8.656361114,NA,NA
"1068",2009-04-10,12.97,8.656361114,NA,NA
"1069",2009-04-13,12.97,8.656361114,NA,NA
"1070",2009-04-14,13.78,8.656361114,NA,NA
"1071",2009-04-15,13.4,8.656361114,NA,NA
"1072",2009-04-16,13.5,8.656361114,NA,NA
"1073",2009-04-17,13.51,8.656361114,NA,NA
"1074",2009-04-20,12.8,8.656361114,NA,NA
"1075",2009-04-21,12.6,8.656361114,NA,NA
"1076",2009-04-22,13.22,8.656361114,NA,NA
"1077",2009-04-23,13.17,8.656361114,NA,NA
"1078",2009-04-24,13.3,8.656361114,NA,NA
"1079",2009-04-27,13.15,8.656361114,NA,NA
"1080",2009-04-28,13.11,8.656361114,NA,NA
"1081",2009-04-29,13.32,8.656361114,NA,NA
"1082",2009-04-30,13.85,8.656361114,NA,NA
"1083",2009-05-01,13.85,8.769392164,NA,NA
"1084",2009-05-04,14.4,8.769392164,NA,NA
"1085",2009-05-05,13.78,8.769392164,NA,NA
"1086",2009-05-06,14.19,8.769392164,NA,NA
"1087",2009-05-07,14.47,8.769392164,NA,NA
"1088",2009-05-08,15.14,8.769392164,NA,NA
"1089",2009-05-11,15.41,8.769392164,NA,NA
"1090",2009-05-12,14.64,8.769392164,NA,NA
"1091",2009-05-13,14.29,8.769392164,NA,NA
"1092",2009-05-14,14.04,8.769392164,NA,NA
"1093",2009-05-15,14.04,8.769392164,NA,NA
"1094",2009-05-18,14,8.769392164,NA,NA
"1095",2009-05-19,14.25,8.769392164,NA,NA
"1096",2009-05-20,14.82,8.769392164,NA,NA
"1097",2009-05-21,14.82,8.769392164,NA,NA
"1098",2009-05-22,14.81,8.769392164,NA,NA
"1099",2009-05-25,14.85,8.769392164,NA,NA
"1100",2009-05-26,14.69,8.769392164,NA,NA
"1101",2009-05-27,14.96,8.769392164,NA,NA
"1102",2009-05-28,14.81,8.769392164,NA,NA
"1103",2009-05-29,14.55,8.769392164,NA,NA
"1104",2009-06-01,14.55,8.769392164,NA,NA
"1105",2009-06-02,14.61,9.093017677,NA,NA
"1106",2009-06-03,13.96,9.093017677,NA,NA
"1107",2009-06-04,13.86,9.093017677,NA,NA
"1108",2009-06-05,13.71,9.093017677,NA,NA
"1109",2009-06-08,12.97,9.093017677,NA,NA
"1110",2009-06-09,12.86,9.093017677,NA,NA
"1111",2009-06-10,12.95,9.093017677,NA,NA
"1112",2009-06-11,13.05,9.093017677,NA,NA
"1113",2009-06-12,12.7,9.093017677,NA,NA
"1114",2009-06-15,12.11,9.093017677,NA,NA
"1115",2009-06-16,12.61,9.093017677,NA,NA
"1116",2009-06-17,12.65,9.093017677,NA,NA
"1117",2009-06-18,12.62,9.093017677,NA,NA
"1118",2009-06-19,13.02,9.093017677,NA,NA
"1119",2009-06-22,12.71,9.093017677,NA,NA
"1120",2009-06-23,12.8,9.093017677,NA,NA
"1121",2009-06-24,13.18,9.093017677,NA,NA
"1122",2009-06-25,13.22,9.093017677,NA,NA
"1123",2009-06-26,13.29,9.093017677,NA,NA
"1124",2009-06-29,13.3,9.093017677,NA,NA
"1125",2009-06-30,13.13,9.093017677,NA,NA
"1126",2009-07-01,13.04,9.135538022,NA,NA
"1127",2009-07-02,12.86,9.135538022,NA,NA
"1128",2009-07-03,12.85,9.135538022,NA,NA
"1129",2009-07-06,12.82,9.135538022,NA,NA
"1130",2009-07-07,12.89,9.135538022,NA,NA
"1131",2009-07-08,13.17,9.135538022,NA,NA
"1132",2009-07-09,13.49,9.135538022,NA,NA
"1133",2009-07-10,13.85,9.135538022,NA,NA
"1134",2009-07-13,14.31,9.135538022,NA,NA
"1135",2009-07-14,13.94,9.135538022,NA,NA
"1136",2009-07-15,14.35,9.135538022,NA,NA
"1137",2009-07-16,14.44,9.135538022,NA,NA
"1138",2009-07-17,13.98,9.135538022,NA,NA
"1139",2009-07-20,14.05,9.135538022,NA,NA
"1140",2009-07-21,14.38,9.135538022,NA,NA
"1141",2009-07-22,14.17,9.135538022,NA,NA
"1142",2009-07-23,14.22,9.135538022,NA,NA
"1143",2009-07-24,14.25,9.135538022,NA,NA
"1144",2009-07-27,14.1,9.135538022,NA,NA
"1145",2009-07-28,13.8,9.135538022,NA,NA
"1146",2009-07-29,13.56,9.135538022,NA,NA
"1147",2009-07-30,13.8,9.135538022,NA,NA
"1148",2009-07-31,13.75,9.135538022,NA,NA
"1149",2009-08-03,14.25,9.467074989,NA,NA
"1150",2009-08-04,14.45,9.467074989,NA,NA
"1151",2009-08-05,14.31,9.467074989,NA,NA
"1152",2009-08-06,14.3,9.467074989,NA,NA
"1153",2009-08-07,14.11,9.467074989,NA,NA
"1154",2009-08-10,14.11,9.467074989,NA,NA
"1155",2009-08-11,14.12,9.467074989,NA,NA
"1156",2009-08-12,14.24,9.467074989,NA,NA
"1157",2009-08-13,14.24,9.467074989,NA,NA
"1158",2009-08-14,14.33,9.467074989,NA,NA
"1159",2009-08-17,14.34,9.467074989,NA,NA
"1160",2009-08-18,14.6,9.467074989,NA,NA
"1161",2009-08-19,14.79,9.467074989,NA,NA
"1162",2009-08-20,15.1,9.467074989,NA,NA
"1163",2009-08-21,15.21,9.467074989,NA,NA
"1164",2009-08-24,15.18,9.467074989,NA,NA
"1165",2009-08-25,15.08,9.467074989,NA,NA
"1166",2009-08-26,15.1,9.467074989,NA,NA
"1167",2009-08-27,15.03,9.467074989,NA,NA
"1168",2009-08-28,15.11,9.467074989,NA,NA
"1169",2009-08-31,14.85,9.467074989,NA,NA
"1170",2009-09-01,14.73,9.643823042,NA,NA
"1171",2009-09-02,14.81,9.643823042,NA,NA
"1172",2009-09-03,15.24,9.643823042,NA,NA
"1173",2009-09-04,15.22,9.643823042,NA,NA
"1174",2009-09-07,15.22,9.643823042,NA,NA
"1175",2009-09-08,15.41,9.643823042,NA,NA
"1176",2009-09-09,15.1,9.643823042,NA,NA
"1177",2009-09-10,15.06,9.643823042,NA,NA
"1178",2009-09-11,14.48,9.643823042,NA,NA
"1179",2009-09-14,13.93,9.643823042,NA,NA
"1180",2009-09-15,14.14,9.643823042,NA,NA
"1181",2009-09-16,14.12,9.643823042,NA,NA
"1182",2009-09-17,13.6,9.643823042,NA,NA
"1183",2009-09-18,13.5,9.643823042,NA,NA
"1184",2009-09-21,13.76,9.643823042,NA,NA
"1185",2009-09-22,13.71,9.643823042,NA,NA
"1186",2009-09-23,13.22,9.643823042,NA,NA
"1187",2009-09-24,12.72,9.643823042,NA,NA
"1188",2009-09-25,13.02,9.643823042,NA,NA
"1189",2009-09-28,13.28,9.643823042,NA,NA
